train_loss,accuracy,f1,epoch,created_at,val_loss,val_acc,val_f1
0.02635897882282734,0.984375,0.9921259842519685,5,2019-12-09 21:20:21.087342,,,
0.0016985718393698335,1.0,1.0,5,2019-12-09 21:20:26.141889,,,
0.00010410347749711946,1.0,1.0,5,2019-12-09 21:20:31.046547,,,
0.0016268646577373147,1.0,1.0,5,2019-12-09 21:20:35.840624,,,
0.023187773302197456,0.75,0.9818333333333332,5,2019-12-09 21:20:40.607566,,,
0.00031002049217931926,1.0,1.0,5,2019-12-09 21:20:45.560185,,,
,,,5,2019-12-09 21:20:53.217033,0.054071515798568726,0.745758056640625,0.9881199598312378
0.0018499363213777542,1.0,1.0,6,2019-12-09 21:20:53.698076,,,
0.011848068796098232,1.0,1.0,6,2019-12-09 21:20:58.513798,,,
0.0006960044265724719,1.0,1.0,6,2019-12-09 21:21:03.537278,,,
0.0010279660345986485,1.0,1.0,6,2019-12-09 21:21:08.658151,,,
0.0010185061255469918,1.0,1.0,6,2019-12-09 21:21:13.639597,,,
0.0019491090206429362,1.0,1.0,6,2019-12-09 21:21:18.972658,,,
0.0008849706500768661,1.0,1.0,6,2019-12-09 21:21:23.994091,,,
0.0003091630933340639,1.0,1.0,6,2019-12-09 21:21:30.459694,,,
,,,6,2019-12-09 21:21:38.694696,0.05496547371149063,0.7984063625335693,0.9867528080940247
0.0002098940167343244,1.0,1.0,7,2019-12-09 21:21:39.306748,,,
0.00020184488676022738,1.0,1.0,7,2019-12-09 21:21:44.376085,,,
0.001198013313114643,1.0,1.0,7,2019-12-09 21:21:49.363474,,,
0.0002626536297611892,1.0,1.0,7,2019-12-09 21:21:54.194527,,,
0.0004299045540392399,1.0,1.0,7,2019-12-09 21:21:58.974511,,,
0.0009902509627863765,1.0,1.0,7,2019-12-09 21:22:03.866993,,,
0.002306960988789797,1.0,1.0,7,2019-12-09 21:22:08.976957,,,
0.009486542083323002,1.0,1.0,7,2019-12-09 21:22:14.364150,,,
,,,7,2019-12-09 21:22:23.505546,0.055973172187805176,0.5984252095222473,0.9867340922355652
0.0006347629823721945,1.0,1.0,8,2019-12-09 21:22:24.021290,,,
0.00011407360580051318,1.0,1.0,8,2019-12-09 21:22:28.964250,,,
0.00018597720190882683,1.0,1.0,8,2019-12-09 21:22:34.003367,,,
0.0013722103321924806,1.0,1.0,8,2019-12-09 21:22:39.048797,,,
0.009305866435170174,1.0,1.0,8,2019-12-09 21:22:44.142166,,,
0.0007116043125279248,1.0,1.0,8,2019-12-09 21:22:49.375341,,,
0.0005243329214863479,1.0,1.0,8,2019-12-09 21:22:54.485788,,,
0.0019891904667019844,1.0,1.0,8,2019-12-09 21:22:59.538794,,,
,,,8,2019-12-09 21:23:07.179953,0.06558161973953247,0.6984000205993652,0.9867404699325562
0.00037703727139160037,1.0,1.0,9,2019-12-09 21:23:07.697360,,,
0.0005626294878311455,1.0,1.0,9,2019-12-09 21:23:12.666612,,,
0.08491843938827515,0.49206349206349204,0.96875,9,2019-12-09 21:23:17.580333,,,
0.0013061759527772665,1.0,1.0,9,2019-12-09 21:23:22.453277,,,
0.0013298292178660631,1.0,1.0,9,2019-12-09 21:23:27.290883,,,
0.0007306055049411952,1.0,1.0,9,2019-12-09 21:23:32.053762,,,
0.00012539199087768793,1.0,1.0,9,2019-12-09 21:23:37.129494,,,
0.0004215720691718161,1.0,1.0,9,2019-12-09 21:23:42.177855,,,
,,,9,2019-12-09 21:23:49.928453,0.06882590055465698,0.7301834225654602,0.9857863187789917
0.0003322457487229258,1.0,1.0,10,2019-12-09 21:23:50.451668,,,
0.0059735593385994434,1.0,1.0,10,2019-12-09 21:23:55.405787,,,
0.00019083764345850796,1.0,1.0,10,2019-12-09 21:24:00.533322,,,
0.0021526247728616,1.0,1.0,10,2019-12-09 21:24:05.489417,,,
0.0008043235866352916,1.0,1.0,10,2019-12-09 21:24:10.471145,,,
0.00010245686280541122,1.0,1.0,10,2019-12-09 21:24:15.417783,,,
0.0004827539960388094,1.0,1.0,10,2019-12-09 21:24:20.515873,,,
0.00011785179958678782,1.0,1.0,10,2019-12-09 21:24:26.001496,,,
,,,10,2019-12-09 21:24:34.696765,0.09602683782577515,0.5974519848823547,0.9829624891281128
6.157113966764882e-05,1.0,1.0,11,2019-12-09 21:24:35.248878,,,
0.010899638757109642,0.5,0.9766240157480315,11,2019-12-09 21:24:41.211662,,,
0.0004604196874424815,1.0,1.0,11,2019-12-09 21:24:47.469585,,,
0.00015529269876424223,1.0,1.0,11,2019-12-09 21:24:52.854391,,,
3.9035679947119206e-05,1.0,1.0,11,2019-12-09 21:24:58.140731,,,
0.0001915564644150436,1.0,1.0,11,2019-12-09 21:25:02.947749,,,
0.0005366505938582122,1.0,1.0,11,2019-12-09 21:25:07.786762,,,
0.00031767148175276816,1.0,1.0,11,2019-12-09 21:25:12.921874,,,
,,,11,2019-12-09 21:25:21.737715,0.07720121741294861,0.7968500852584839,0.9849653244018555
0.00015756016364321113,1.0,1.0,12,2019-12-09 21:25:22.333596,,,
0.00016427962691523135,1.0,1.0,12,2019-12-09 21:25:27.769236,,,
0.000490809790790081,1.0,1.0,12,2019-12-09 21:25:33.202905,,,
0.00026611873181536794,1.0,1.0,12,2019-12-09 21:25:38.226137,,,
0.0001469355629524216,1.0,1.0,12,2019-12-09 21:25:43.055627,,,
3.0978379072621465e-05,1.0,1.0,12,2019-12-09 21:25:48.195803,,,
6.577931344509125e-05,1.0,1.0,12,2019-12-09 21:25:53.519520,,,
0.0026988121680915356,1.0,1.0,12,2019-12-09 21:25:58.420430,,,
,,,12,2019-12-09 21:26:05.582641,0.0892433375120163,0.6466394662857056,0.9845126867294312
0.00022401481692213565,1.0,1.0,13,2019-12-09 21:26:06.045486,,,
8.456342038698494e-05,1.0,1.0,13,2019-12-09 21:26:10.921687,,,
0.0005291477427817881,1.0,1.0,13,2019-12-09 21:26:15.852175,,,
0.004208363592624664,1.0,1.0,13,2019-12-09 21:26:21.112131,,,
0.00018837477546185255,1.0,1.0,13,2019-12-09 21:26:26.536031,,,
0.0006796919042244554,1.0,1.0,13,2019-12-09 21:26:32.415171,,,
7.393963460344821e-05,1.0,1.0,13,2019-12-09 21:26:38.299590,,,
5.260177204036154e-05,1.0,1.0,13,2019-12-09 21:26:43.201896,,,
,,,13,2019-12-09 21:26:50.458877,0.08300358057022095,0.6476190686225891,0.9849278330802917
5.3250041673891246e-05,1.0,1.0,14,2019-12-09 21:26:50.921990,,,
0.0005642809555865824,1.0,1.0,14,2019-12-09 21:26:55.710151,,,
2.8256346922717057e-05,1.0,1.0,14,2019-12-09 21:27:00.611240,,,
0.00032865890534594655,1.0,1.0,14,2019-12-09 21:27:05.419080,,,
0.00013341571320779622,1.0,1.0,14,2019-12-09 21:27:10.456944,,,
0.06042775511741638,0.5,0.9766240157480315,14,2019-12-09 21:27:15.814463,,,
0.00013528118142858148,1.0,1.0,14,2019-12-09 21:27:21.273798,,,
0.000806052703410387,1.0,1.0,14,2019-12-09 21:27:26.833420,,,
,,,14,2019-12-09 21:27:34.143488,0.07069692760705948,0.7468501925468445,0.9888051748275757
0.003837639233097434,1.0,1.0,15,2019-12-09 21:27:34.605130,,,
8.180059376172721e-05,1.0,1.0,15,2019-12-09 21:27:39.313150,,,
0.0004928135313093662,1.0,1.0,15,2019-12-09 21:27:44.070504,,,
3.2174964871956035e-05,1.0,1.0,15,2019-12-09 21:27:48.900824,,,
0.0016902454663068056,1.0,1.0,15,2019-12-09 21:27:53.889049,,,
6.332007615128532e-05,1.0,1.0,15,2019-12-09 21:27:59.331878,,,
0.0002955984091386199,1.0,1.0,15,2019-12-09 21:28:04.664036,,,
0.000133452849695459,1.0,1.0,15,2019-12-09 21:28:09.764496,,,
,,,15,2019-12-09 21:28:17.489162,0.09166131168603897,0.7960749864578247,0.9854862093925476
0.0006001211004331708,1.0,1.0,16,2019-12-09 21:28:17.977479,,,
5.4573170928051695e-05,1.0,1.0,16,2019-12-09 21:28:23.149032,,,
0.00018627717508934438,1.0,1.0,16,2019-12-09 21:28:28.492594,,,
0.000550648954231292,1.0,1.0,16,2019-12-09 21:28:33.566124,,,
0.0003623514494393021,1.0,1.0,16,2019-12-09 21:28:38.508447,,,
0.0009031703229993582,1.0,1.0,16,2019-12-09 21:28:43.458193,,,
0.04109150171279907,0.75,0.9818333333333332,16,2019-12-09 21:28:48.523521,,,
0.00011210536467842758,1.0,1.0,16,2019-12-09 21:28:53.432623,,,
,,,16,2019-12-09 21:29:00.949571,0.0722578838467598,0.7968627214431763,0.9877821207046509
2.8307782486081123e-05,1.0,1.0,17,2019-12-09 21:29:01.417678,,,
9.559949103277177e-05,1.0,1.0,17,2019-12-09 21:29:06.213061,,,
4.896135214949027e-05,1.0,1.0,17,2019-12-09 21:29:11.394414,,,
6.663546082563698e-05,1.0,1.0,17,2019-12-09 21:29:16.237461,,,
3.910210216417909e-05,1.0,1.0,17,2019-12-09 21:29:21.173152,,,
2.867286093533039e-05,1.0,1.0,17,2019-12-09 21:29:26.410401,,,
2.96501639240887e-05,1.0,1.0,17,2019-12-09 21:29:31.814223,,,
0.00016722988220863044,1.0,1.0,17,2019-12-09 21:29:37.262345,,,
,,,17,2019-12-09 21:29:45.189198,0.0898968055844307,0.5976253151893616,0.9831268191337585
0.0007516225450672209,1.0,1.0,18,2019-12-09 21:29:45.664344,,,
3.8045192923163995e-05,1.0,1.0,18,2019-12-09 21:29:50.761083,,,
0.00011694316344801337,1.0,1.0,18,2019-12-09 21:29:55.840071,,,
1.3143931937520392e-05,1.0,1.0,18,2019-12-09 21:30:01.037375,,,
3.335106885060668e-05,1.0,1.0,18,2019-12-09 21:30:06.090505,,,
0.0004629293689504266,1.0,1.0,18,2019-12-09 21:30:11.206648,,,
3.0180235626176e-05,1.0,1.0,18,2019-12-09 21:30:16.170556,,,
0.0002536734100431204,1.0,1.0,18,2019-12-09 21:30:21.269605,,,
,,,18,2019-12-09 21:30:29.071854,0.07566730678081512,0.6968626976013184,0.9859560132026672
0.0017413557507097721,1.0,1.0,19,2019-12-09 21:30:29.560914,,,
3.7456644349731505e-05,1.0,1.0,19,2019-12-09 21:30:34.583293,,,
0.00011289597023278475,1.0,1.0,19,2019-12-09 21:30:39.652694,,,
4.411198096931912e-05,1.0,1.0,19,2019-12-09 21:30:44.760735,,,
0.0002923668653238565,1.0,1.0,19,2019-12-09 21:30:50.355124,,,
0.002530849538743496,1.0,1.0,19,2019-12-09 21:30:55.970113,,,
0.00012087486538803205,1.0,1.0,19,2019-12-09 21:31:01.737214,,,
0.00015947817882988602,1.0,1.0,19,2019-12-09 21:31:07.028277,,,
,,,19,2019-12-09 21:31:14.534210,0.08419822156429291,0.5968626737594604,0.9831331372261047
2.7558495276025496e-05,1.0,1.0,20,2019-12-09 21:31:14.999971,,,
7.32800763216801e-05,1.0,1.0,20,2019-12-09 21:31:19.820625,,,
7.475908932974562e-05,1.0,1.0,20,2019-12-09 21:31:24.663393,,,
4.855067891185172e-05,1.0,1.0,20,2019-12-09 21:31:29.526639,,,
3.208071575500071e-05,1.0,1.0,20,2019-12-09 21:31:34.491104,,,
0.0003229909925721586,1.0,1.0,20,2019-12-09 21:31:39.681979,,,
0.00014743204519618303,1.0,1.0,20,2019-12-09 21:31:44.891746,,,
0.00014043219562154263,1.0,1.0,20,2019-12-09 21:31:49.983157,,,
,,,20,2019-12-09 21:31:57.724335,0.07669264823198318,0.6960875988006592,0.9859498143196106
3.307857332401909e-05,1.0,1.0,21,2019-12-09 21:31:58.246608,,,
0.0001311994856223464,1.0,1.0,21,2019-12-09 21:32:03.406446,,,
7.295609975699335e-05,1.0,1.0,21,2019-12-09 21:32:08.646296,,,
0.04818036034703255,0.5,0.9766240157480315,21,2019-12-09 21:32:14.184998,,,
0.0003373578074388206,1.0,1.0,21,2019-12-09 21:32:20.041641,,,
2.7932397642871365e-05,1.0,1.0,21,2019-12-09 21:32:25.304170,,,
5.856984353158623e-05,1.0,1.0,21,2019-12-09 21:32:30.442330,,,
0.00012145908112870529,1.0,1.0,21,2019-12-09 21:32:35.850516,,,
,,,21,2019-12-09 21:32:43.174159,0.08001770079135895,0.6968626976013184,0.9859560132026672
3.0362083634827286e-05,1.0,1.0,22,2019-12-09 21:32:43.650355,,,
0.0061408523470163345,1.0,1.0,22,2019-12-09 21:32:48.359850,,,
0.0047501507215201855,1.0,1.0,22,2019-12-09 21:32:53.440918,,,
9.921996388584375e-05,1.0,1.0,22,2019-12-09 21:32:58.659945,,,
0.00029255589470267296,1.0,1.0,22,2019-12-09 21:33:03.788010,,,
0.0003916833084076643,1.0,1.0,22,2019-12-09 21:33:08.655314,,,
0.0006602606736123562,1.0,1.0,22,2019-12-09 21:33:13.447858,,,
6.379880505846813e-05,1.0,1.0,22,2019-12-09 21:33:18.205473,,,
,,,22,2019-12-09 21:33:25.399415,0.08499632775783539,0.5968502163887024,0.9831268191337585
3.4949574910569936e-05,1.0,1.0,23,2019-12-09 21:33:25.861852,,,
0.00024378151283599436,1.0,1.0,23,2019-12-09 21:33:30.587645,,,
0.00025369267677888274,1.0,1.0,23,2019-12-09 21:33:35.336925,,,
0.001349508878774941,1.0,1.0,23,2019-12-09 21:33:40.114949,,,
0.00012425410386640579,1.0,1.0,23,2019-12-09 21:33:44.875038,,,
0.000716302078217268,1.0,1.0,23,2019-12-09 21:33:49.613037,,,
5.3506202675634995e-05,1.0,1.0,23,2019-12-09 21:33:54.340742,,,
0.0011665815254673362,1.0,1.0,23,2019-12-09 21:33:59.077291,,,
,,,23,2019-12-09 21:34:06.283166,0.08288002014160156,0.6976000070571899,0.985943615436554
0.0003725042915903032,1.0,1.0,24,2019-12-09 21:34:06.748415,,,
1.9582979803089984e-05,1.0,1.0,24,2019-12-09 21:34:11.530765,,,
7.028851541690528e-05,1.0,1.0,24,2019-12-09 21:34:16.297493,,,
0.0004125779669266194,1.0,1.0,24,2019-12-09 21:34:21.025652,,,
0.0012586391530930996,1.0,1.0,24,2019-12-09 21:34:25.783343,,,
0.0001863832148956135,1.0,1.0,24,2019-12-09 21:34:30.556028,,,
0.0027457589749246836,1.0,1.0,24,2019-12-09 21:34:35.329436,,,
0.0002076109522022307,1.0,1.0,24,2019-12-09 21:34:40.080730,,,
,,,24,2019-12-09 21:34:47.424656,0.0784146785736084,0.597631573677063,0.9859498143196106
4.118310971534811e-05,1.0,1.0,25,2019-12-09 21:34:47.907263,,,
0.004181630443781614,1.0,1.0,25,2019-12-09 21:34:52.734451,,,
0.0002565595495980233,1.0,1.0,25,2019-12-09 21:34:57.590291,,,
4.246030584909022e-05,1.0,1.0,25,2019-12-09 21:35:02.776118,,,
0.0007796221179887652,1.0,1.0,25,2019-12-09 21:35:07.871140,,,
0.003695462131872773,1.0,1.0,25,2019-12-09 21:35:13.038360,,,
3.982066846219823e-05,1.0,1.0,25,2019-12-09 21:35:18.286995,,,
0.0001674659870332107,1.0,1.0,25,2019-12-09 21:35:23.386600,,,
,,,25,2019-12-09 21:35:31.031268,0.09057662636041641,0.5984252095222473,0.9839111566543579
6.937759462743998e-05,1.0,1.0,26,2019-12-09 21:35:31.543878,,,
0.0007969255093485117,1.0,1.0,26,2019-12-09 21:35:36.690956,,,
0.0005965562886558473,1.0,1.0,26,2019-12-09 21:35:41.798572,,,
0.0006603706278838217,1.0,1.0,26,2019-12-09 21:35:47.015789,,,
0.03589539974927902,0.984375,0.9921259842519685,26,2019-12-09 21:35:52.274203,,,
0.0033242031931877136,1.0,1.0,26,2019-12-09 21:35:57.509454,,,
0.002648348221555352,1.0,1.0,26,2019-12-09 21:36:02.627206,,,
0.031142106279730797,0.5,0.9766240157480315,26,2019-12-09 21:36:08.621523,,,
,,,26,2019-12-09 21:36:18.718208,0.07216012477874756,0.7984374761581421,0.9847328066825867
0.0023048468865454197,1.0,1.0,27,2019-12-09 21:36:19.604951,,,
0.0015582060441374779,1.0,1.0,27,2019-12-09 21:36:26.894084,,,
0.0013808896765112877,1.0,1.0,27,2019-12-09 21:36:34.280534,,,
0.001993355806916952,1.0,1.0,27,2019-12-09 21:36:40.134070,,,
0.0030516560655087233,1.0,1.0,27,2019-12-09 21:36:45.358939,,,
0.02164212428033352,0.5,0.9766240157480315,27,2019-12-09 21:36:50.331140,,,
0.0017140712589025497,1.0,1.0,27,2019-12-09 21:36:55.231050,,,
0.0014326820382848382,1.0,1.0,27,2019-12-09 21:37:00.038595,,,
,,,27,2019-12-09 21:37:07.306538,0.07977427542209625,0.5992125868797302,0.9847017526626587
0.0010023846989497542,1.0,1.0,28,2019-12-09 21:37:07.800031,,,
0.019388023763895035,0.5,0.9766240157480315,28,2019-12-09 21:37:12.590376,,,
0.0014546923339366913,1.0,1.0,28,2019-12-09 21:37:17.406540,,,
0.0014468879671767354,1.0,1.0,28,2019-12-09 21:37:22.175220,,,
0.0008052833727560937,1.0,1.0,28,2019-12-09 21:37:27.000373,,,
0.00028150141588412225,1.0,1.0,28,2019-12-09 21:37:31.839285,,,
0.0024977102875709534,1.0,1.0,28,2019-12-09 21:37:36.674394,,,
0.0004410887195263058,1.0,1.0,28,2019-12-09 21:37:41.463613,,,
,,,28,2019-12-09 21:37:48.699383,0.08397691696882248,0.6968749761581421,0.9839174151420593
0.004455477464944124,1.0,1.0,29,2019-12-09 21:37:49.161938,,,
0.0020123806316405535,1.0,1.0,29,2019-12-09 21:37:54.140152,,,
0.030905412510037422,0.984375,0.9921259842519685,29,2019-12-09 21:37:59.079359,,,
0.005308879539370537,1.0,1.0,29,2019-12-09 21:38:03.926675,,,
0.0005549160414375365,1.0,1.0,29,2019-12-09 21:38:08.687172,,,
0.1262594312429428,0.5,0.9766240157480315,29,2019-12-09 21:38:13.449191,,,
0.013164189644157887,1.0,1.0,29,2019-12-09 21:38:18.257619,,,
0.0036183218471705914,1.0,1.0,29,2019-12-09 21:38:23.049128,,,
,,,29,2019-12-09 21:38:30.287228,0.07838524878025055,0.6976438760757446,0.9867402911186218
