train_loss,accuracy,f1,epoch,created_at
0.7299426794052124,0.40625,0.5777777777777777,0,2019-12-09 02:56:57.213304
0.15606357157230377,0.5,0.9766240157480315,0,2019-12-09 02:57:01.965811
